latitude,longitude,Area,avg price in area,CATEGORIE,DATE
45.505102,-73.625109,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-02-01
45.505102,-73.625109,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-02-18
45.505102,-73.625109,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-06-12
45.586758,-73.589031,Saint-Leonard,971454,Home invasion,2023-04-24
45.605805,-73.531824,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-06-29
45.575916,-73.598813,Saint-Leonard,971454,Motor vehicle theft,2023-01-11
45.533411,-73.583829,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-09-14
45.533411,-73.583829,Le Plateau-Mont-Royal,1585049,Mischief,2023-08-22
45.533411,-73.583829,Le Plateau-Mont-Royal,1585049,Mischief,2023-04-28
45.476443,-73.589013,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-05-16
45.476443,-73.589013,Le Sud-Ouest,1263125,Motor vehicle theft,2023-12-28
45.456236,-73.719872,Lachine,741715,Motor vehicle theft,2023-03-06
45.456236,-73.719872,Lachine,741715,Mischief,2023-08-15
45.456236,-73.719872,Lachine,741715,Theft from motor vehicle,2023-11-20
45.458445,-73.543185,Verdun,785000,Home invasion,2023-08-02
45.458445,-73.543185,Verdun,785000,Motor vehicle theft,2023-06-18
45.672197,-73.508766,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Theft from motor vehicle,2023-02-03
45.672197,-73.508766,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-06-13
45.650376,-73.569316,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-12-21
45.569567,-73.529036,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-01-01
45.569567,-73.529036,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-07-22
45.569567,-73.529036,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-11-01
45.53711,-73.615537,Rosemont/La Petite-Patrie,430000,Mischief,2023-10-29
45.53711,-73.615537,Rosemont/La Petite-Patrie,430000,Mischief,2023-09-29
45.585964,-73.579671,Saint-Leonard,971454,Mischief,2023-10-24
45.585964,-73.579671,Saint-Leonard,971454,Motor vehicle theft,2023-01-25
45.585964,-73.579671,Saint-Leonard,971454,Mischief,2023-04-18
45.597583,-73.543369,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-03-21
45.597583,-73.543369,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-04-13
45.597583,-73.543369,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-11-16
45.560274,-73.597049,Villeray/Saint-Michel/Parc-Extension,951725,Mischief,2023-09-18
45.560274,-73.597049,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-06-26
45.556153,-73.573637,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-03-26
45.499266,-73.635971,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-02-12
45.499266,-73.635971,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-03-03
45.441084,-73.62581,LaSalle,799000,Motor vehicle theft,2023-01-01
45.644954,-73.579249,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-09-07
45.431963,-73.658601,LaSalle,799000,Motor vehicle theft,2023-01-16
45.536534,-73.616086,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-12-28
45.536534,-73.616086,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-12-10
45.536534,-73.616086,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-08-04
45.634253,-73.579573,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-09-06
45.555246,-73.668303,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-10-19
45.555246,-73.668303,Ahuntsic-Cartierville,1015337,Theft from motor vehicle,2023-10-18
45.555246,-73.668303,Ahuntsic-Cartierville,1015337,Home invasion,2023-09-16
45.555246,-73.668303,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-05-17
45.555246,-73.668303,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-03-20
45.54206,-73.668844,Ahuntsic-Cartierville,1015337,Theft from motor vehicle,2023-08-28
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-11-03
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-07-24
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Mischief,2023-04-23
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-10-27
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-10-30
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Theft from motor vehicle,2023-07-18
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Home invasion,2023-10-29
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Mischief,2023-04-23
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Theft from motor vehicle,2023-03-06
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Theft from motor vehicle,2023-03-06
45.552508,-73.658848,Ahuntsic-Cartierville,1015337,Home invasion,2023-04-04
45.598261,-73.53145,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-10-29
45.592699,-73.512299,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-10-20
45.592699,-73.512299,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2024-01-16
45.543008,-73.671886,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-10-25
45.577041,-73.552854,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-09-03
45.507444,-73.632783,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-11-11
45.507444,-73.632783,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-09-27
45.507444,-73.632783,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-11-23
45.507444,-73.632783,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-05-26
45.507444,-73.632783,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-04-18
45.507444,-73.632783,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-04-27
45.554297,-73.665005,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-09-27
45.554297,-73.665005,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-02-11
45.497281,-73.620703,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-07-09
45.497281,-73.620703,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-06-10
45.497281,-73.620703,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-05-10
45.658334,-73.562976,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-11-09
45.633168,-73.581021,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-05-03
45.506961,-73.693334,Saint-Laurent,1022390,Mischief,2023-04-26
45.506961,-73.693334,Saint-Laurent,1022390,Motor vehicle theft,2023-05-13
45.506961,-73.693334,Saint-Laurent,1022390,Mischief,2023-06-03
45.547658,-73.559239,Rosemont/La Petite-Patrie,430000,Home invasion,2023-08-13
45.547658,-73.559239,Rosemont/La Petite-Patrie,430000,Home invasion,2023-08-19
45.547658,-73.559239,Rosemont/La Petite-Patrie,430000,Home invasion,2023-07-17
45.52203,-73.549092,Ville-Marie,650000,Mischief,2023-12-31
45.52203,-73.549092,Ville-Marie,650000,Mischief,2023-12-31
45.459536,-73.630845,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-10-08
45.558525,-73.533433,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-12-21
45.558525,-73.533433,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-07-01
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-10-01
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-10-02
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-09-03
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-09-21
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-09-26
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-08-17
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-08-03
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Home invasion,2024-01-14
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-12-19
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-10-16
45.540556,-73.64606,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-04-20
45.512759,-73.561301,Ville-Marie,650000,Mischief,2023-09-28
45.512759,-73.561301,Ville-Marie,650000,Theft from motor vehicle,2023-01-15
45.512759,-73.561301,Ville-Marie,650000,Theft from motor vehicle,2023-01-26
45.469055,-73.63729,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-02-21
45.459341,-73.588249,Le Sud-Ouest,1263125,Motor vehicle theft,2023-01-31
45.490382,-73.56776,Ville-Marie,650000,Motor vehicle theft,2023-07-07
45.490382,-73.56776,Ville-Marie,650000,Theft from motor vehicle,2023-11-02
45.490382,-73.56776,Ville-Marie,650000,Theft from motor vehicle,2023-04-30
45.578537,-73.590107,Saint-Leonard,971454,Mischief,2023-04-23
45.471128,-73.635131,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-04-07
45.468548,-73.629213,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-12-21
45.588591,-73.612452,Saint-Leonard,971454,Motor vehicle theft,2024-01-09
45.568482,-73.617056,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-04-15
45.568482,-73.617056,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-02-28
45.509942,-73.692191,Saint-Laurent,1022390,Motor vehicle theft,2023-08-05
45.639399,-73.498182,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-10-06
45.470058,-73.582039,Le Sud-Ouest,1263125,Mischief,2023-05-25
45.470058,-73.582039,Le Sud-Ouest,1263125,Home invasion,2024-01-10
45.470058,-73.582039,Le Sud-Ouest,1263125,Home invasion,2023-06-19
45.470058,-73.582039,Le Sud-Ouest,1263125,Home invasion,2023-07-17
45.470058,-73.582039,Le Sud-Ouest,1263125,Home invasion,2023-07-21
45.470058,-73.582039,Le Sud-Ouest,1263125,Home invasion,2023-06-12
45.586114,-73.616345,Saint-Leonard,971454,Mischief,2023-10-30
45.564092,-73.605687,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-10-19
45.564092,-73.605687,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-07-26
45.564092,-73.605687,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-07-03
45.563746,-73.573922,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-10-01
45.563746,-73.573922,Rosemont/La Petite-Patrie,430000,Home invasion,2023-09-06
45.469892,-73.632308,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-01-16
45.469892,-73.632308,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-12-04
45.46627,-73.624117,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-11-28
45.538792,-73.702106,Ahuntsic-Cartierville,1015337,Home invasion,2023-10-03
45.538792,-73.702106,Ahuntsic-Cartierville,1015337,Home invasion,2023-10-03
45.501589,-73.574005,Ville-Marie,650000,Motor vehicle theft,2023-10-18
45.501589,-73.574005,Ville-Marie,650000,Motor vehicle theft,2023-09-10
45.501589,-73.574005,Ville-Marie,650000,Motor vehicle theft,2023-08-20
45.501589,-73.574005,Ville-Marie,650000,Theft from motor vehicle,2024-01-12
45.501589,-73.574005,Ville-Marie,650000,Theft from motor vehicle,2023-12-25
45.501589,-73.574005,Ville-Marie,650000,Theft from motor vehicle,2023-11-10
45.501589,-73.574005,Ville-Marie,650000,Theft from motor vehicle,2023-11-19
45.501589,-73.574005,Ville-Marie,650000,Theft from motor vehicle,2023-10-08
45.501589,-73.574005,Ville-Marie,650000,Theft from motor vehicle,2023-08-29
45.501589,-73.574005,Ville-Marie,650000,Mischief,2023-12-04
45.501589,-73.574005,Ville-Marie,650000,Motor vehicle theft,2023-06-18
45.501589,-73.574005,Ville-Marie,650000,Theft from motor vehicle,2023-06-17
45.501589,-73.574005,Ville-Marie,650000,Mischief,2023-03-25
45.501589,-73.574005,Ville-Marie,650000,Mischief,2023-03-25
45.501589,-73.574005,Ville-Marie,650000,Mischief,2023-03-19
45.501589,-73.574005,Ville-Marie,650000,Theft from motor vehicle,2023-02-26
45.513455,-73.566067,Ville-Marie,650000,Motor vehicle theft,2023-12-26
45.513455,-73.566067,Ville-Marie,650000,Motor vehicle theft,2023-07-31
45.513455,-73.566067,Ville-Marie,650000,Motor vehicle theft,2023-08-05
45.513455,-73.566067,Ville-Marie,650000,Motor vehicle theft,2023-08-09
45.513455,-73.566067,Ville-Marie,650000,Motor vehicle theft,2023-06-18
45.513455,-73.566067,Ville-Marie,650000,Mischief,2023-12-11
45.513455,-73.566067,Ville-Marie,650000,Motor vehicle theft,2023-05-04
45.513455,-73.566067,Ville-Marie,650000,Theft from motor vehicle,2023-06-06
45.513455,-73.566067,Ville-Marie,650000,Theft from motor vehicle,2023-03-03
45.513455,-73.566067,Ville-Marie,650000,Theft from motor vehicle,2023-01-28
45.519391,-73.563411,Ville-Marie,650000,Motor vehicle theft,2023-12-02
45.560985,-73.534416,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-04-25
45.560985,-73.534416,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-02-07
45.530428,-73.555103,Ville-Marie,650000,Mischief,2023-02-06
45.530428,-73.555103,Ville-Marie,650000,Mischief,2023-02-16
45.517397,-73.564577,Ville-Marie,650000,Theft from motor vehicle,2023-07-23
45.559915,-73.535024,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-01-26
45.522193,-73.561733,Ville-Marie,650000,Motor vehicle theft,2023-03-03
45.522193,-73.561733,Ville-Marie,650000,Mischief,2023-05-26
45.554235,-73.538676,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-07-19
45.48143,-73.564503,Le Sud-Ouest,1263125,Home invasion,2023-09-03
45.555659,-73.537774,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-07-16
45.555659,-73.537774,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-04-14
45.555659,-73.537774,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-05-19
45.557079,-73.536836,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-10-23
45.557079,-73.536836,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-04-06
45.538556,-73.549609,Ville-Marie,650000,Mischief,2023-10-15
45.525151,-73.595247,Le Plateau-Mont-Royal,1585049,Mischief,2023-12-09
45.551106,-73.540709,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-12-12
45.551106,-73.540709,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-11-02
45.551106,-73.540709,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-07-31
45.59237,-73.603133,Saint-Leonard,971454,Home invasion,2023-02-06
45.574046,-73.585063,Saint-Leonard,971454,Home invasion,2023-03-01
45.574046,-73.585063,Saint-Leonard,971454,Motor vehicle theft,2023-03-01
45.563952,-73.613604,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-07-19
45.563952,-73.613604,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-07-01
45.597536,-73.570241,Anjou,686128,Motor vehicle theft,2023-10-10
45.597536,-73.570241,Anjou,686128,Motor vehicle theft,2023-06-22
45.597536,-73.570241,Anjou,686128,Home invasion,2024-01-10
45.597536,-73.570241,Anjou,686128,Mischief,2023-04-14
45.538913,-73.624086,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-04-21
45.538913,-73.624086,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-05-22
45.543892,-73.610718,Rosemont/La Petite-Patrie,430000,Home invasion,2023-09-24
45.562908,-73.594705,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-06-13
45.562908,-73.594705,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-05-22
45.539061,-73.613814,Rosemont/La Petite-Patrie,430000,Mischief,2024-01-08
45.539061,-73.613814,Rosemont/La Petite-Patrie,430000,Mischief,2023-11-18
45.539061,-73.613814,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-03-11
45.539061,-73.613814,Rosemont/La Petite-Patrie,430000,Home invasion,2023-01-27
45.525674,-73.593104,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-03-11
45.525674,-73.593104,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-04-07
45.525674,-73.593104,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-07-31
45.525674,-73.593104,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-08-28
45.525674,-73.593104,Le Plateau-Mont-Royal,1585049,Home invasion,2023-01-17
45.487362,-73.577046,Le Sud-Ouest,1263125,Mischief,2023-07-30
45.487362,-73.577046,Le Sud-Ouest,1263125,Mischief,2023-07-10
45.487362,-73.577046,Le Sud-Ouest,1263125,Home invasion,2023-03-15
45.491459,-73.852553,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-06-17
45.491459,-73.852553,Pierrefonds-Roxboro,787858,Theft from motor vehicle,2023-11-11
45.491459,-73.852553,Pierrefonds-Roxboro,787858,Theft from motor vehicle,2023-03-10
45.491459,-73.852553,Pierrefonds-Roxboro,787858,Theft from motor vehicle,2023-05-30
45.491459,-73.852553,Pierrefonds-Roxboro,787858,Theft from motor vehicle,2023-05-17
45.495153,-73.748506,Saint-Laurent,1022390,Theft from motor vehicle,2023-12-07
45.495153,-73.748506,Saint-Laurent,1022390,Motor vehicle theft,2023-01-23
45.495153,-73.748506,Saint-Laurent,1022390,Motor vehicle theft,2023-07-27
45.502706,-73.679412,Saint-Laurent,1022390,Home invasion,2023-08-13
45.481576,-73.572214,Le Sud-Ouest,1263125,Home invasion,2023-07-06
45.488626,-73.624788,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-08-06
45.488626,-73.624788,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-08-20
45.488626,-73.624788,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-07-02
45.488626,-73.624788,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-04-12
45.488626,-73.624788,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-04-10
45.488626,-73.624788,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-04-13
45.546507,-73.58625,Rosemont/La Petite-Patrie,430000,Home invasion,2024-01-12
45.546507,-73.58625,Rosemont/La Petite-Patrie,430000,Mischief,2023-06-28
45.484344,-73.575603,Le Sud-Ouest,1263125,Mischief,2023-03-05
45.484344,-73.575603,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-07-24
45.571063,-73.590851,Saint-Leonard,971454,Motor vehicle theft,2023-01-31
45.558525,-73.533433,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-01-20
45.525686,-73.594764,Le Plateau-Mont-Royal,1585049,Mischief,2023-11-28
45.555082,-73.607202,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-10-16
45.644443,-73.492053,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Mischief,2023-07-31
45.644443,-73.492053,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Mischief,2023-07-31
45.644443,-73.492053,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-04-09
45.694609,-73.482708,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-07-11
45.554502,-73.607712,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-01-10
45.57942,-73.532076,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-07-17
45.57942,-73.532076,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-04-26
45.55475,-73.651957,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-12-03
45.562525,-73.545966,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-10-17
45.562525,-73.545966,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-11-06
45.582902,-73.594194,Saint-Leonard,971454,Theft from motor vehicle,2024-01-07
45.529059,-73.71834,Ahuntsic-Cartierville,1015337,Theft from motor vehicle,2023-12-04
45.536913,-73.621909,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-07-24
45.536913,-73.621909,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-07-25
45.536913,-73.621909,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-05-15
45.536913,-73.621909,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-02-15
45.590624,-73.641454,Montreal-Nord,705282,Theft from motor vehicle,2023-04-24
45.535157,-73.691166,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-03-25
45.46505,-73.57004,Verdun,785000,Theft from motor vehicle,2024-01-18
45.46505,-73.57004,Verdun,785000,Motor vehicle theft,2023-12-19
45.465898,-73.565729,Verdun,785000,Theft from motor vehicle,2023-05-27
45.465898,-73.565729,Verdun,785000,Motor vehicle theft,2023-10-31
45.505289,-73.617029,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-11-26
45.505289,-73.617029,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-07-22
45.505289,-73.617029,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-03-24
45.522126,-73.72281,Saint-Laurent,1022390,Motor vehicle theft,2023-08-15
45.597905,-73.516103,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-05-07
45.597905,-73.516103,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-03-20
45.597905,-73.516103,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-04-07
45.50518,-73.560908,Ville-Marie,650000,Motor vehicle theft,2023-08-07
45.513953,-73.660643,Saint-Laurent,1022390,Motor vehicle theft,2023-06-18
45.513953,-73.660643,Saint-Laurent,1022390,Motor vehicle theft,2023-11-23
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-10-06
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-07-25
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Mischief,2024-01-06
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Home invasion,2023-07-17
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Mischief,2023-07-17
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-04-15
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-04-30
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Mischief,2023-04-06
45.548053,-73.540473,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-10-19
45.548053,-73.540473,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-02-11
45.548053,-73.540473,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-06-15
45.50379,-73.568024,Ville-Marie,650000,Theft from motor vehicle,2023-02-10
45.50379,-73.568024,Ville-Marie,650000,Theft from motor vehicle,2023-02-27
45.50379,-73.568024,Ville-Marie,650000,Motor vehicle theft,2023-06-14
45.50379,-73.568024,Ville-Marie,650000,Home invasion,2023-12-22
45.50379,-73.568024,Ville-Marie,650000,Theft from motor vehicle,2023-11-21
45.527501,-73.695643,Saint-Laurent,1022390,Theft from motor vehicle,2023-03-25
45.638749,-73.498406,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Home invasion,2023-02-03
45.512344,-73.828722,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-10-14
45.495505,-73.60733,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-02-07
45.495505,-73.60733,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-07-26
45.495505,-73.60733,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-07-31
45.495505,-73.60733,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-12-17
45.495505,-73.60733,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-08-25
45.495505,-73.60733,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-09-12
45.48158,-73.569318,Le Sud-Ouest,1263125,Home invasion,2023-09-14
45.559019,-73.594211,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-08-26
45.592302,-73.640871,Montreal-Nord,705282,Mischief,2023-08-27
45.484263,-73.56495,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-07-15
45.441976,-73.675918,Lachine,741715,Motor vehicle theft,2023-03-07
45.589512,-73.637884,Montreal-Nord,705282,Motor vehicle theft,2023-01-07
45.594334,-73.610113,Saint-Leonard,971454,Theft from motor vehicle,2023-02-24
45.453062,-73.572228,Verdun,785000,Home invasion,2023-07-29
45.453062,-73.572228,Verdun,785000,Motor vehicle theft,2023-06-11
45.485888,-73.740364,Saint-Laurent,1022390,Motor vehicle theft,2023-11-07
45.578505,-73.587559,Saint-Leonard,971454,Theft from motor vehicle,2023-10-20
45.578505,-73.587559,Saint-Leonard,971454,Motor vehicle theft,2023-10-08
45.578505,-73.587559,Saint-Leonard,971454,Motor vehicle theft,2023-11-12
45.578505,-73.587559,Saint-Leonard,971454,Motor vehicle theft,2023-11-21
45.569148,-73.59259,Saint-Leonard,971454,Home invasion,2023-05-18
45.569148,-73.59259,Saint-Leonard,971454,Motor vehicle theft,2023-03-14
45.690682,-73.490057,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-10-04
45.597246,-73.6083,Saint-Leonard,971454,Home invasion,2023-03-26
45.597246,-73.6083,Saint-Leonard,971454,Motor vehicle theft,2024-01-02
45.473163,-73.619017,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-11-19
45.491829,-73.631946,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-12-13
45.491829,-73.631946,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-08-12
45.495234,-73.639583,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-11-15
